wt_1,lak_1,wt_2,lak_2,wt_3,lak_3
Dr.3825.1.S1_at,2.277475191,2.265367391,2.333143877,2.308140477,2.274273481,2.303234617
Dr.16724.1.A1_at,9.676573499,8.163463182,9.942383805,10.07394311,7.966260538,9.535945592
DrAffx.2.98.A1_at,2.631281368,2.631609824,2.784363206,2.7277194,2.686598205,2.732136018
Dr.17879.1.S1_at,6.058906901,6.817040364,7.099505845,7.119091553,6.527767669,5.644693241
Dr.26174.1.A1_at,1.706377768,1.695003491,1.753768501,1.745004891,1.712749342,1.725299006
Dr.462.1.A1_at,2.341676308,2.326845384,2.436786847,2.40106106,2.350044532,2.391365059
Dr.7972.1.S1_at,13.73705844,13.4303714,13.58730602,13.78958644,13.52818467,13.6008022
Dr.20928.1.S1_at,2.156090436,2.130178556,2.212367584,2.20669456,2.168873904,2.192268614
Dr.7424.2.S1_at,6.588610279,7.829864829,7.388146477,6.317399415,6.809784683,6.774139781
Dr.16181.1.A1_at,10.5877715,10.19170261,10.69416096,11.09352237,10.12796495,10.18154063
Dr.25418.1.S1_at,2.981940399,2.980750204,3.129248877,3.066511165,2.988914832,3.064687027
Dr.23065.1.S1_at,5.098420431,5.577284249,3.477944779,5.103992263,5.657845705,3.313577151
Dr.24233.1.S1_at,2.42065395,2.391145211,2.518764418,2.482291106,2.431866432,2.487761813
Dr.3171.1.S1_at,2.697565417,2.677318921,2.816443252,2.773002161,2.710169896,2.763604296
Dr.8001.6.S1_a_at,14.12809579,14.33686207,14.19373448,14.37754074,14.46402148,14.1086946
Dr.21010.1.S1_at,8.587094779,7.28021183,4.850248437,6.197211358,6.760162998,6.904339939
Dr.15002.1.S1_at,10.50639951,10.96031415,11.21987036,10.59619861,11.14171384,11.24521717
Dr.18386.1.A1_at,6.216724407,6.039803614,6.770925921,5.909229719,5.139045858,6.069445331
Dr.6194.1.A1_at,9.193532464,9.242535846,8.551867456,9.008546431,9.942321166,9.366181846
Dr.24918.1.A1_at,11.60756424,12.03252706,11.92736242,11.9918072,11.78973186,11.35275972
Dr.22532.1.A1_at,2.441282985,2.430822636,2.547930248,2.500801253,2.455186529,2.503129477
Dr.22059.2.A1_at,7.906531623,8.017026674,7.733319398,7.870328607,8.001725105,7.778922957
Dr.11974.1.A1_at,9.190426749,9.130294383,9.731190863,9.803746004,10.49055902,10.53701459
Dr.13330.1.A1_at,4.896029511,5.886323952,6.704290817,6.893464467,5.438643232,4.401723617
Dr.16023.1.A1_at,10.18620317,10.31498136,9.769489742,9.707565943,9.923599307,9.882931309
Dr.2884.1.S1_at,7.979164488,8.54316793,8.536068837,8.539413828,9.186568681,8.546138723
Dr.14223.1.S1_at,9.281186188,9.032300604,9.531599201,9.185217844,8.02193639,8.544386922
Dr.15945.1.A1_at,2.071869372,2.051171706,2.119213113,2.107664854,2.076714508,2.101177659
Dr.9025.1.A1_at,2.406210938,2.363667263,2.468275084,2.455190944,2.40197473,2.448390412
Dr.9524.1.A1_at,3.265508906,3.320838054,3.497466385,3.400725298,3.529820164,3.555590057
Dr.20291.1.A1_at,2.503525921,2.491586403,2.592925085,2.563865419,2.515851479,2.548326805
Dr.6307.1.A1_at,2.203624909,2.191344731,2.229353365,2.214976032,2.1785071,2.197783833
Dr.12376.1.A1_at,6.198144403,6.858311688,6.905471209,7.18824686,6.896672772,5.849009937
Dr.17929.1.A1_at,3.472992781,3.292236689,3.592313025,3.777807788,3.64055192,3.610291892
Dr.21071.1.S1_s_at,5.279719689,5.556951158,5.969754889,6.081612751,7.175895631,6.863240211
Dr.17487.1.S1_at,2.146272953,2.140570879,2.205025093,2.190826825,2.152298832,2.164756015
Dr.21979.1.A1_at,6.538363359,7.089388123,7.043429117,6.669017953,6.636973835,6.402383412
Dr.6670.1.A1_at,8.757360155,8.975136047,9.838749135,10.02822961,9.849579617,9.37873309
Dr.8159.1.S1_at,1.849507769,1.819702206,1.872236206,1.855182584,1.800664438,1.839344412
Dr.1012.1.A1_at,8.406720123,8.024443135,8.240484626,8.506501653,8.707611733,8.779969954
Dr.16635.1.A1_at,2.198108355,2.1807487,2.268519224,2.241491224,2.199256763,2.235349511
Dr.21469.1.A1_at,9.104528892,8.988957169,8.473812569,8.747157626,8.859246472,8.667471244
Dr.20602.1.S1_at,1.928242157,1.951206888,1.997556007,1.973294367,1.955552563,1.964456139
Dr.6908.1.S1_at,9.86867441,10.42426769,11.19622703,10.76552938,10.4742389,10.41525174
Dr.7582.1.A1_at,12.04609932,12.16318649,12.11943236,11.71192337,11.52542844,11.8620607
Dr.18641.1.A1_at,3.646775613,3.618531242,3.694949923,3.669260608,3.646490402,3.709656716
Dr.12054.1.A1_at,2.885203873,2.956298639,3.039481239,2.891549407,2.835855403,2.896883229
Dr.8643.1.A1_x_at,3.315098679,3.453549191,3.316355764,3.325006914,3.458574631,3.29312364
Dr.23502.1.A1_at,2.272490044,2.258237623,2.360072427,2.32452588,2.27487887,2.315977619
Dr.12366.2.A1_at,5.88359029,4.528697187,3.216708752,4.226517202,3.063150194,3.249281557
Dr.11713.1.S1_at,11.00414519,11.01525856,10.95287145,11.26440561,11.53939845,11.17611829
Dr.6652.1.S1_at,2.973553287,2.803286079,2.851367904,2.943152332,2.910329287,2.971502757
Dr.4654.3.S1_at,4.576178187,4.936139068,5.331965623,4.954583445,4.575208458,4.544704208
Dr.14978.1.S1_at,2.647678713,2.636329566,2.668904234,2.663981214,2.647868349,2.671305512
Dr.2471.1.A1_at,2.861315483,2.899049394,3.063862305,2.992616219,2.940367068,2.985497539
Dr.14919.1.A1_at,3.276882767,3.274996992,3.396524442,3.329241259,3.29698306,3.355823108
AFFX-Dr-acta1-M_at,3.391919578,3.391655201,3.496657043,3.466621749,3.410450129,3.449340621
Dr.3027.1.S1_at,2.10914636,2.101488986,2.173388231,2.141387141,2.089862148,2.121547113
Dr.8233.1.S1_at,11.47619411,11.1568618,10.08684576,10.77936385,11.83341904,11.37517818
Dr.5070.1.S1_at,11.4087329,10.78446328,10.89381617,11.14899322,11.07970166,11.51174545
Dr.14121.1.A1_at,2.567445197,2.538289816,2.685010551,2.602706625,2.571057222,2.66977567
Dr.9227.1.A1_at,11.1148556,11.20620719,10.85635839,11.12904375,11.2955257,10.96645251
Dr.2604.1.A1_at,4.273784681,4.202560218,4.482309699,4.088935015,4.422764909,4.839336583
Dr.22758.1.A1_at,2.530418003,2.495530985,2.622196392,2.562389819,2.614374621,2.696969036
Dr.18429.1.A1_at,3.013016489,3.000207557,3.056355883,3.047969458,3.009991673,3.038543291
Dr.26245.1.A1_at,8.708314365,8.550009726,8.936642441,8.71352183,8.209089129,8.632879597
Dr.6092.1.A1_at,10.03112668,10.20989576,10.28552482,9.896758577,10.54332835,10.80025703
Dr.8001.4.A1_at,5.047180556,3.672009061,5.051224834,5.502392171,4.969753639,5.760046154
Dr.26205.1.A1_at,2.803492471,2.807191978,2.96511313,2.888925688,2.824109839,2.885429996
Dr.3153.1.A1_at,11.49665877,11.63965166,11.52818062,11.55751143,11.59490025,11.44020811
Dr.15953.1.A1_at,7.461605862,6.802521557,6.7585765,6.932034995,6.045381512,6.459834011
Dr.7629.1.S1_at,7.613945233,7.434446841,7.706889801,8.158370042,7.813831137,7.493996114
Dr.14618.1.A1_at,3.742471729,3.794636978,4.257046986,4.00133297,3.884891807,4.059636665
Dr.13887.1.S1_at,3.503448557,3.583635421,3.892556235,3.685122105,3.600267052,3.705315149
Dr.13425.1.S1_at,2.929109889,2.915752152,3.090963155,3.030226363,2.95314294,3.039087853
Dr.15773.1.S1_at,1.991886138,1.982436974,2.013588565,2.005595147,1.99111596,2.015556852
Dr.18257.1.A1_at,7.850017714,7.766893928,7.888263081,7.732113958,7.568041963,7.784296508
Dr.19081.1.A1_at,8.877120452,8.630417673,8.737125997,9.230127254,8.116641909,7.930567413
Dr.14966.1.A1_at,2.378521858,2.371347275,2.493712351,2.451882085,2.406646113,2.446778088
Dr.9710.1.S1_at,2.501855479,2.545422966,2.62082526,2.572477575,2.555042138,2.56862415
Dr.20081.1.A1_at,3.371620954,3.337924177,3.466781402,3.420252421,3.381149008,3.451195162
Dr.5434.11.S1_at,2.182938126,2.169738005,2.225561827,2.214177871,2.180508839,2.198009678
Dr.20886.1.A1_at,2.414765266,2.392284057,2.495794681,2.461893516,2.404440799,2.452163231
Dr.19951.1.S1_a_at,9.748320821,8.879663954,8.524716328,9.06561536,9.475138999,9.717247873
Dr.4423.1.S1_at,8.452749736,8.50082151,8.798184776,8.575998652,8.39149904,8.541920375
Dr.24979.1.S1_at,3.06796415,3.056248881,3.160177799,3.12957178,3.078919828,3.113082399
Dr.5025.1.S1_at,2.832655614,2.763726623,2.869176332,2.895444504,2.838522093,2.891265458
Dr.23549.1.A1_at,8.454500468,8.468932658,7.402099701,7.676402581,9.363949025,9.149021424
Dr.15005.1.S1_at,7.374208509,7.679542277,7.550144594,7.786682475,7.94760287,7.351886184
Dr.14847.1.A1_at,7.672865332,7.795459665,8.379569653,8.011397691,7.531721357,7.820468545
Dr.25866.1.A1_at,4.704802258,2.732626203,3.038725256,4.038921369,2.983108295,4.141488979
Dr.1368.3.S2_at,13.39697035,13.50796543,13.67521034,13.54586616,13.33017324,13.36641143
Dr.6786.1.A1_at,12.55857761,12.50646717,12.69318677,12.53376752,12.00926249,12.1914426
Dr.11368.1.A1_at,2.36941492,2.394058133,2.500188694,2.471391164,2.438107224,2.434073933
Dr.15687.2.S1_a_at,9.733890001,10.20836051,10.27036289,9.35294688,10.2229696,10.58109804
Dr.2150.1.A1_x_at,11.95892787,11.8072907,12.53326081,12.4675974,12.50302314,12.68416297
Dr.17119.1.A1_at,6.354611757,6.905791485,6.99384812,6.814869872,6.020530402,5.713248872
Dr.2947.1.A1_at,2.825990281,2.824913835,2.987786676,2.952971067,2.906739094,2.952372818
Dr.9217.1.A1_at,2.209034822,2.197182931,2.26733269,2.254577413,2.21857529,2.236082958
Dr.14762.1.A1_at,2.299446968,2.269387791,2.35256434,2.350590825,2.295613451,2.320085237
DrAffx.2.83.S1_at,1.967026203,1.96605691,2.019204383,2.008899054,1.992862307,1.997358449
Dr.126.1.A1_at,4.260904117,4.415255869,4.187152975,4.025252065,4.37235269,4.358877956
Dr.13566.1.A1_at,2.681415211,2.687206424,2.827771924,2.763848358,2.706128279,2.774706537
Dr.7926.1.A1_at,11.17188437,11.23362218,10.86106552,11.07666582,11.87426015,11.63739086
Dr.18437.1.A1_at,2.450254683,2.412793375,2.50951217,2.493797542,2.447786162,2.492642671
Dr.17693.1.A1_at,2.440580703,2.399781394,2.524518979,2.480825602,2.50810559,2.581844701
Dr.17760.1.A1_at,5.528496336,5.397654782,5.20770493,5.307984095,4.300326794,4.279653215
Dr.807.1.S1_at,11.34803975,11.6172026,11.71458849,11.63869349,11.54923747,11.32714769
Dr.9045.2.S1_at,2.106929539,2.105031744,2.157172552,2.137328163,2.113842742,2.128705453
Dr.3912.1.A1_at,2.339425879,2.343140455,2.383807459,2.267829694,2.347768842,2.47465677
Dr.3033.2.A1_x_at,10.50182344,9.736678715,10.8289971,10.42589557,9.110064734,10.39756707
Dr.9171.2.S1_at,6.761714411,6.558156138,7.690081542,7.43933697,6.379715102,6.776557025
Dr.3780.1.S1_at,6.537596917,6.982712127,7.127395866,7.024093208,7.212568756,6.824411683
Dr.20131.5.A1_at,3.231133578,3.142656762,3.19319227,3.183237955,3.182198985,3.269346931
Dr.15881.1.S1_at,2.850000999,2.809818116,2.920687181,2.86006531,2.847392752,2.937245038
Dr.12661.2.S1_at,1.908146734,1.89944027,1.950191617,1.94297652,1.913844093,1.923088843
DrAffx.2.40.S1_s_at,1.860764193,1.846410499,1.905033561,1.90401239,1.867659003,1.889979053
Dr.2509.2.A1_at,2.988186842,2.982343,3.021091963,3.019332836,2.996408668,3.010586151
Dr.16191.1.A1_at,7.338528669,7.582708321,6.825573926,7.366660202,8.491394531,7.784779669
Dr.14221.1.S1_at,1.96767247,1.948752332,1.990863893,2.001018077,1.965103011,1.967175915
Dr.16122.1.S1_at,9.593399283,10.29405546,10.86715669,10.23401882,10.62696626,10.48498281
Dr.143.1.A1_at,7.45756378,7.160475032,6.833537055,7.170292419,6.747054967,6.74695818
Dr.24558.2.S1_at,4.074272749,3.984422999,3.868524783,4.202549444,4.641421342,4.358318536
Dr.17871.1.S1_at,1.914633145,1.893477749,1.941002489,1.940571682,1.908997292,1.923868558
Dr.26143.1.A1_at,2.703098972,2.700193806,2.802317345,2.760251318,2.707797338,2.744670681
Dr.25856.1.S1_at,2.418721313,2.425155361,2.448663164,2.432802884,2.423023919,2.438993047
Dr.16936.1.S1_at,8.480327107,8.360320112,7.91154269,9.075034758,8.251257292,7.083874614
Dr.4920.2.S1_at,3.036382281,3.039334514,3.157958976,3.111355623,3.064229627,3.099466239
Dr.9419.1.A1_at,7.051887109,7.2849087,7.1433208,6.936850132,8.00344987,8.023645709
Dr.24936.1.S1_at,3.467308007,3.908297035,4.055297463,3.665082313,3.475786542,3.470198434
Dr.13634.1.A1_at,2.299033601,2.287087908,2.334374436,2.33413254,2.290663665,2.30953155
Dr.21019.1.S1_at,2.727845963,2.716095865,2.761832772,2.748878145,2.728043158,2.746118301
Dr.20856.1.S1_at,5.201631261,4.772349571,3.328680708,4.211116827,4.992542041,4.629548009
Dr.18665.1.A1_at,2.195603051,2.188592868,2.256263626,2.227852103,2.181846523,2.210083101
Dr.16299.1.A1_at,2.640079808,2.622294284,2.761795142,2.720063843,2.66140146,2.730459449
Dr.10146.1.A1_at,2.113829565,2.100994585,2.16732432,2.151112235,2.110007925,2.132162089
Dr.13794.1.S1_at,2.693784524,2.677590773,2.780853425,2.747924574,2.712186522,2.753366616
Dr.23193.1.A1_at,2.855484741,2.887487973,3.046881578,2.951189695,2.885668302,2.93806187
Dr.2642.2.A1_at,11.66328921,12.12008121,11.60464319,11.54763715,11.95693386,11.60055192
Dr.8109.1.S1_at,5.109495982,4.179291851,4.444281099,6.20946898,3.629096094,2.961848999
Dr.19753.1.S1_at,2.302629259,2.298222963,2.34838424,2.332338983,2.308505707,2.322427757
Dr.10036.2.A1_at,2.648035484,2.60093911,2.78119733,2.731231066,2.67044642,2.756383314
Dr.7298.1.S1_at,5.569666494,5.568719874,5.707352367,5.656568106,5.55224894,5.613517935
Dr.4526.1.A1_at,5.286339519,5.711083714,7.200192008,6.755350168,5.087148058,5.019465528
Dr.1131.2.S1_at,2.043292457,2.030369424,2.078731416,2.062412289,2.035255219,2.057843996
Dr.25643.1.A1_at,10.89100797,11.03709079,10.6888454,10.90979449,11.37476134,10.970403
Dr.15113.1.A1_at,8.521290518,8.435672107,8.218242333,8.408625585,9.04471018,8.908018735
Dr.19009.1.A1_at,1.922684766,1.919641984,1.975493669,1.956504635,1.931504811,1.946935347
Dr.25195.1.S1_at,2.837906318,2.749049358,2.94578916,2.911873685,2.866783687,2.976367429
Dr.8175.1.S1_at,3.200269432,3.114378247,3.307390269,3.297464442,3.227632139,3.311549467
Dr.17683.1.S1_at,2.670537031,2.680720194,2.782692959,2.74635166,2.685674968,2.719690114
Dr.8163.1.S1_at,2.328963026,2.327875427,2.385011991,2.355334914,2.326311019,2.364236251
Dr.10353.1.S1_at,7.867036774,7.564376781,8.190462067,7.878234567,7.455294593,8.12793989
Dr.16524.1.S1_at,4.31556297,4.858876185,3.353448356,3.885933598,4.787304899,3.806119625
Dr.25190.1.S1_at,10.84789138,10.13004723,11.72515191,11.4623286,10.28515603,11.36780489
Dr.18709.1.S1_at,6.375096622,6.558198642,7.224582946,6.621898898,6.256219928,6.73454885
Dr.22038.1.A1_at,7.442198263,4.930867388,5.281749849,6.001168643,4.903967646,6.927441313
Dr.24894.1.S1_at,2.141995584,2.138318178,2.190338348,2.174631563,2.153049077,2.165985168
Dr.22472.1.A1_at,2.778199061,2.764133794,2.899476219,2.86444626,2.797095247,2.854966436
Dr.25762.1.S1_at,6.983922275,6.214068787,7.42193872,8.021748069,5.880827505,6.146248441
Dr.7204.2.A1_a_at,8.435265557,7.903283122,7.988425388,7.9199034,6.94300076,7.612508498
Dr.16035.1.S1_at,6.420663732,6.996094025,6.743546709,7.247472246,6.120787681,5.142754285
Dr.13496.1.S1_at,1.866059094,1.853762192,1.889338138,1.888068096,1.86789676,1.875238623
Dr.14394.1.S1_at,8.682405951,9.203026672,9.376159358,9.151095555,9.520717823,9.176189564
Dr.7364.1.S1_at,4.602051339,4.564758529,5.070538725,5.160516843,4.607365187,4.529360382
Dr.24179.1.A1_at,2.35913727,2.347851596,2.398032837,2.383448742,2.345585397,2.364950883
Dr.2512.1.A1_at,8.673694737,8.497805491,8.811932588,8.562661796,8.192816868,8.581515444
Dr.20983.1.S1_at,2.505611688,2.499579346,2.531172135,2.524496532,2.505236008,2.511780964
Dr.4536.1.A1_at,9.065227244,8.837085406,8.951433853,8.967599157,9.626087753,9.879892213
Dr.11564.1.S1_at,8.648632254,8.730383943,8.670336939,8.455139805,8.513042141,8.62709787
Dr.15845.2.A1_at,2.970380894,2.932911793,3.011227358,3.024707057,2.964011905,2.995310374
Dr.12743.1.A1_at,2.225748084,2.219859681,2.32129025,2.284279498,2.2376376,2.273018977
Dr.6570.1.S2_at,10.23917766,10.50740488,10.46525563,10.65150863,10.55515377,10.05866044
Dr.18290.1.A1_at,6.362374078,6.468909286,6.408292502,6.830356129,7.476609,7.00218513
Dr.14999.1.S1_at,7.566944045,7.807071,7.583038552,7.72252455,8.099208261,7.683826508
Dr.16336.1.A1_at,3.043312417,3.00316252,3.299355683,3.145672484,3.105494507,3.319967507
Dr.479.2.A1_a_at,3.991628308,5.126232833,3.368893454,3.238996642,5.559361426,4.428797366
Dr.17121.1.A1_at,2.333645864,2.310885468,2.421707542,2.342073057,2.340461666,2.432314961
Dr.14648.1.A1_at,2.638385586,2.621931439,2.717376107,2.667238569,2.642560134,2.700899117
Dr.620.1.S1_at,1.814049045,1.802519271,1.836675384,1.843641272,1.814684062,1.825362539
Dr.978.1.S1_at,8.285154499,8.354741635,9.100433161,8.734127928,8.216024253,8.473297854
Dr.12642.1.A1_at,2.291185409,2.297078743,2.350486886,2.336200507,2.319020293,2.321198528
Dr.14249.1.A1_at,2.286990316,2.26001852,2.385772593,2.350059547,2.299626238,2.354051869
Dr.16051.1.S1_at,2.67208626,2.654548036,2.721629004,2.695532116,2.631785396,2.668409976
Dr.1596.1.A1_at,9.343868339,8.575377766,6.725012992,7.534502708,7.921844541,7.98009817
Dr.21502.1.A1_at,7.876799045,7.614851745,8.826504028,8.224731432,7.821543397,8.767215726
Dr.8088.1.S1_at,2.556699561,2.545534504,2.617666955,2.586978651,2.567044777,2.61616785
Dr.17663.2.A1_at,9.344268598,9.113235041,9.466370927,9.277792945,9.262646236,9.648389419
Dr.11072.1.A1_at,2.522991772,2.488230047,2.633999994,2.599747753,2.539380379,2.599688502
Dr.10461.2.S1_a_at,2.840637109,2.809008023,2.963714659,2.906329002,2.853702691,2.932941714
Dr.24758.2.S1_at,13.99099523,14.03521685,14.33699237,14.12191848,13.76488353,13.91264097
Dr.16766.1.A1_at,2.980723132,2.943469193,3.035353944,2.999834098,2.972464521,3.037021242
Dr.4094.1.S1_at,6.427537293,6.497112581,6.460319185,6.406117773,7.132849623,7.146934977
Dr.17820.1.S1_at,2.282156296,2.27247898,2.358082173,2.34478613,2.314451781,2.330887603
Dr.2228.2.S1_at,2.332222469,2.29697921,2.397035531,2.380704418,2.332178196,2.376311586
Dr.12215.1.A1_at,2.53661526,2.525430627,2.591629079,2.561632769,2.541332228,2.57576104
Dr.10151.1.A1_a_at,6.588025875,6.961311318,7.183104203,6.701132376,8.144584051,8.186144867
Dr.14084.1.S1_at,2.705006795,2.724116154,2.82543033,2.777299644,2.741702503,2.778427449
Dr.15388.2.S1_at,2.636066267,2.637050172,2.706099139,2.681727535,2.650516029,2.680478476
Dr.2705.1.A1_at,5.990263916,6.048000481,6.248709622,6.15358596,6.116136128,6.14212298
Dr.18562.1.A1_a_at,11.2507743,10.48573978,10.15251772,11.09958308,11.49993245,11.40314209
Dr.10488.1.A1_at,2.58735162,2.564284389,2.644960587,2.620754678,2.596865885,2.651508903
Dr.15019.1.S1_at,8.148058426,8.157155137,8.232208981,7.887851096,8.140994715,8.444806966
Dr.12901.2.S1_at,2.260525683,2.259531342,2.312503711,2.296485067,2.272224679,2.28322334
Dr.6716.1.S1_at,9.463820085,9.830783664,10.1627422,10.13917406,10.1106829,9.728374802
Dr.16799.1.A1_at,2.035397366,2.011830206,2.100850819,2.117670377,2.039881022,2.053381697
Dr.14008.1.S1_at,2.24063357,2.207631737,2.294932494,2.279547359,2.241266843,2.282657106
Dr.16055.1.S1_at,2.082481819,2.071006361,2.111521162,2.109983144,2.088068131,2.095277853
Dr.8293.1.S1_at,2.347489188,2.352772583,2.469191143,2.412611423,2.354173668,2.3975406
Dr.14797.1.A1_at,11.39501911,10.75731535,10.80759207,10.96141138,10.56253898,10.99464365
Dr.25939.1.A1_at,2.429737405,2.388646567,2.512891829,2.485898009,2.437701272,2.497657936
Dr.10742.1.S1_at,7.383643838,7.699381459,8.123612446,7.518177177,8.922691775,9.141172379
Dr.24763.1.S1_at,14.22046434,14.16240596,12.59332739,12.72952058,13.11286357,13.08966176
Dr.8806.1.A1_at,9.933953694,10.37541087,9.375239271,9.335837399,11.38785743,11.05909208
Dr.2414.1.S1_at,9.441968994,8.528658445,8.895861027,9.348181403,7.785873914,8.165167725
Dr.17869.1.S1_at,3.413527233,3.346994695,3.631912754,3.508401819,3.440163748,3.613497487
Dr.23890.1.S1_at,10.02649922,10.21195207,11.39847313,10.4702216,9.897321092,10.72541789
Dr.11302.1.A1_at,2.264149303,2.241693313,2.367200986,2.325401242,2.253041503,2.309334838
Dr.15323.1.A1_at,2.722563739,2.710388287,2.845830427,2.801087381,2.744117797,2.793160193
Dr.17613.1.A1_at,2.762784274,2.744896777,2.811759948,2.805437424,2.760276035,2.77841062
Dr.12989.1.A1_at,8.684189585,8.274085537,8.745927739,8.824421829,8.061733049,8.355273375
Dr.4996.1.A1_at,3.178492538,3.149880153,3.322921814,3.266686426,3.203823963,3.298789622
Dr.11953.1.A1_at,2.859267898,2.847206767,2.909936907,2.890447865,2.858890113,2.896819873
Dr.15375.1.A1_at,4.900949423,5.740287448,5.024503973,5.187620844,4.893262317,3.975969359
Dr.17624.2.A1_at,4.029366549,3.569323185,3.213321905,3.197563886,3.584950162,4.014515271
Dr.616.1.S1_at,9.697071456,9.613951571,9.48828678,9.627733369,9.851341551,9.810111541
Dr.12948.1.A1_at,2.533277319,2.512587341,2.549799189,2.540941213,2.527078405,2.550703386
Dr.23368.1.A1_at,2.733660196,2.72171314,2.793038123,2.756327844,2.689852532,2.745768552
Dr.481.1.S1_at,12.69419547,13.03227789,13.02011689,12.87021378,13.2216719,13.00469866
Dr.12744.1.S1_at,6.113038067,5.83211314,6.441125141,6.504294165,6.002340051,6.191782633
Dr.13610.1.S1_at,6.331456501,6.751951858,8.114522778,7.484470641,6.04022324,6.326129851
Dr.20589.2.A1_at,2.424153813,2.392448713,2.515200177,2.50195601,2.453802975,2.491559069
Dr.13779.1.S1_at,8.966947697,8.467662923,9.09593657,8.606716298,8.120824531,9.189483141
